       AccelerometerStat_x_DC_FFT  AccelerometerStat_y_DC_FFT  AccelerometerStat_z_DC_FFT
6669                    80.625340                   45.390473                 1761.854129
6670                    79.299552                   45.226470                 1743.472055
6671                    79.394122                   45.372516                 1745.857876
6672                    78.803353                   44.007821                 1734.342359
6673                    77.377008                   43.568485                 1716.505558
6674                    77.772051                   43.133339                 1734.770927
6675                    78.756068                   44.364557                 1752.089990
6676                    75.981786                   44.131721                 1710.338100
6677                    79.556329                   44.996626                 1785.950581
6678                    79.543161                   44.691366                 1793.031412
6679                    76.679098                   42.773610                 1732.234272
6680                    77.638574                   43.096827                 1750.120141
6681                    77.585902                   43.381737                 1766.345050
6682                    75.466435                   41.738716                 1731.015009
6683                    76.226594                   42.696397                 1732.249827
6684                    78.209591                   43.546937                 1793.109838
6685                    75.919537                   42.115803                 1738.446022
6686                    76.991541                   42.358216                 1749.252849
6687                    79.935810                   43.695378                 1828.365656
6688                    76.757508                   42.267835                 1748.607602
6689                    70.606205                   38.938099                 1608.521671
6690                    79.740085                   44.395083                 1818.873839
6691                    77.160931                   42.863393                 1764.997714
6692                    75.453267                   42.119394                 1721.435208
6693                    79.330676                   43.821073                 1827.749739
6694                    76.065583                   42.587461                 1757.443407
6695                    77.225574                   43.305721                 1774.860621
6696                    76.334333                   42.254068                 1740.233283
6697                    77.074740                   43.083659                 1765.899127
6698                    74.784087                   42.033203                 1721.906880
6699                    76.632411                   43.267414                 1766.160687
6700                    76.886196                   43.246465                 1774.059773
6701                    76.834122                   43.196785                 1765.361038
6702                    75.640612                   42.060138                 1738.597445
6703                    75.117479                   41.806353                 1739.582074
6704                    80.321277                   45.294705                 1836.344926
6705                    75.699271                   42.701784                 1739.213960
6706                    74.062235                   41.854835                 1703.232692
6707                    76.044634                   43.078871                 1756.508467
6708                    77.667903                   42.928635                 1790.883224
6709                    74.709867                   41.792586                 1720.730722
6710                    76.870634                   43.239282                 1758.879929
6711                    75.711241                   42.382158                 1746.914311
6712                    75.197685                   41.745899                 1729.543778
6713                    78.729731                   43.788752                 1827.806606
6714                    78.117414                   42.951978                 1810.764073
6715                    75.371265                   42.510846                 1721.872748
6716                    76.339121                   42.532394                 1757.275820
6717                    75.778877                   42.564117                 1764.746914
6718                    73.400238                   40.912118                 1711.480719
6719                    74.863694                   41.947012                 1721.544750
6720                    77.508090                   43.829453                 1800.598308
6721                    77.210011                   43.285969                 1800.813779
6722                    75.721417                   42.358216                 1756.785603
6723                    76.761697                   43.282977                 1790.182916
6724                    74.331583                   41.716570                 1729.603632
6725                    74.676347                   42.466554                 1729.829283
6726                    79.088861                   43.610384                 1826.236605
6727                    75.523297                   42.215761                 1754.247741
6728                    73.247009                   41.259277                 1710.155532
6729                    75.549034                   42.325894                 1771.022123
6730                    75.679518                   41.674073                 1748.319706
6731                    75.619663                   41.516056                 1746.968775
6732                    75.459850                   41.472361                 1755.361647
6733                    75.884223                   43.041162                 1758.347223
6734                    75.183320                   42.531796                 1737.558373
6735                    78.625583                   43.687597                 1818.184301
6736                    76.231382                   41.890748                 1765.405321
6737                    76.012911                   42.191220                 1748.526811
6738                    78.739907                   44.105983                 1817.777885
6739                    75.716030                   42.665272                 1747.280612
6740                    76.492350                   42.417473                 1748.831468
6741                    76.084737                   42.145132                 1748.811728
6742                    78.068932                   43.236289                 1768.077264
6743                    78.004887                   43.272203                 1791.117266
6744                    74.265742                   41.149144                 1712.913047
6745                    75.824966                   42.863393                 1755.745915
6746                    75.062413                   42.344449                 1755.721983
6747                    74.090367                   40.693647                 1720.524825
6748                    75.767505                   41.841069                 1756.542591
6749                    77.044213                   42.069116                 1775.567511
6750                    77.705013                   43.220129                 1799.746557
6751                    76.640791                   43.114784                 1765.733936
6752                    77.470381                   42.890327                 1784.409300
6753                    76.688674                   43.015425                 1782.848877
6754                    75.526888                   41.778221                 1747.311747
6755                    75.328767                   41.656117                 1756.035616
6756                    74.391437                   40.886381                 1738.974531
6757                    74.764933                   41.780016                 1746.831711
6758                    75.182722                   40.724772                 1738.481930
6759                    71.053322                   39.564183                 1657.964328
6760                    75.370666                   42.185235                 1757.127375
6761                    73.805456                   41.068340                 1720.894128
6762                    74.481819                   41.414302                 1739.400702
6763                    75.177334                   41.641153                 1748.476524
6764                    77.059176                   42.604819                 1816.978228
6765                    72.357563                   40.112455                 1711.735110
6766                    74.759546                   41.390360                 1746.349864
6767                    74.540477                   42.357617                 1772.659158
6768                    73.859326                   41.481340                 1744.904370
6769                    72.847177                   40.542214                 1719.765847
6770                    76.419326                   42.576088                 1790.855695
6771                    73.606738                   40.797197                 1736.501325
6772                    74.299261                   41.402930                 1737.535022
6773                    75.043259                   41.710585                 1762.932706
6774                    73.868903                   40.436869                 1735.996731
6775                    72.878302                   40.013096                 1719.537209
6776                    73.923970                   41.123407                 1745.180910
6777                    77.775042                   42.639535                 1842.702129
6778                    74.267538                   40.689458                 1746.072746
6779                    75.744161                   41.741111                 1789.177951
6780                    72.464703                   39.476196                 1717.935494
6781                    73.639658                   40.183683                 1744.758317
6782                    74.557834                   40.538024                 1772.323363
6783                    72.778942                   39.841910                 1718.794405
6784                    73.595365                   40.361452                 1737.715785
6785                    76.274477                   41.811141                 1790.352309
6786                    73.951503                   40.111258                 1744.944471
6787                    72.962697                   39.393596                 1718.827323
6788                    72.588603                   39.391202                 1728.669898
6789                    74.452490                   40.395569                 1771.588348
6790                    71.080855                   38.607101                 1674.476531
6791                    75.473018                   41.756074                 1782.515491
6792                    74.426153                   41.073128                 1763.026090
6793                    74.370488                   41.299380                 1746.821534
6794                    77.165120                   42.664075                 1809.165951
6795                    75.363484                   41.277833                 1756.309158
6796                    76.085934                   42.086474                 1756.630577
6797                    76.084138                   42.198403                 1754.881018
6798                    77.215997                   42.579081                 1800.203850
6799                    76.461823                   42.351034                 1790.631839
6800                    73.725251                   40.680479                 1719.985529
6801                    73.704900                   41.407120                 1737.929472
6802                    74.462067                   41.487325                 1729.826897
6803                    78.173079                   43.835438                 1809.200660
6804                    78.350849                   43.084856                 1810.105681
6805                    75.174342                   42.416874                 1739.844229
6806                    74.373481                   41.007886                 1721.530385
6807                    78.454398                   44.038347                 1817.366081
6808                    75.640613                   42.539577                 1748.101829
6809                    75.544245                   42.095452                 1738.751282
6810                    78.816521                   44.394485                 1826.350326
6811                    75.578962                   41.729738                 1747.966561
6812                    75.821375                   42.744281                 1781.859469
6813                    75.203671                   41.274840                 1755.624421
6814                    74.848132                   41.988312                 1747.523043
6815                    74.150820                   40.502710                 1738.355036
6816                    77.801978                   43.673231                 1842.098182
6817                    74.001183                   41.201817                 1746.934651
6818                    75.421543                   41.847653                 1749.486288
6819                    76.468407                   41.830893                 1791.306401
6820                    76.567767                   42.414480                 1774.301582
6821                    74.782890                   40.849869                 1738.527415
6822                    76.403764                   42.503664                 1790.212250
6823                    76.520481                   42.814312                 1790.890998
6824                    75.075581                   41.089289                 1748.787784
6825                    73.755178                   41.369411                 1737.372212
6826                    74.747575                   41.642948                 1748.459163
6827                    78.649526                   43.873746                 1827.456461
6828                    74.692508                   40.959404                 1739.073904
6829                   216.561530                  122.002534                 1681.945854
6830                   231.523494                  348.623301                 1667.269987
6831                   866.929057                  432.453877                 1878.339223
6832                   873.567580                  431.235826                 1882.833137
6833                   864.503139                  429.460526                 1875.954598
6834                   862.172389                  440.736621                 1901.259510
6835                   840.106824                  430.833006                 1854.904777
6836                   847.761680                  441.409396                 1879.109551
6837                   848.357834                  446.577879                 1890.948282
6838                   843.224670                  455.453775                 1904.345631
6839                   799.817799                  467.560064                 1875.731937
6840                   830.012860                  470.534263                 1909.042462
6841                   913.182645                  656.495490                 1791.738556
6842                   909.305833                  696.717484                 1777.795923
6843                   782.119256                  378.004347                 1907.441942
6844                   658.830439                  269.345301                 1994.751886
6845                   228.479865                 1946.914547                   94.870243
6846                   196.228770                 1957.294011                   80.268006
6847                   229.329209                 1924.189983                   51.195214
6848                   228.303891                 1944.839970                  154.601384
6849                   278.020686                 1941.948974                  202.845746
6850                   952.919210                  527.037415                 1793.143947
6851                   206.638161                 1209.557880                 1283.670397
6852                   310.359170                 1231.726395                 1249.189106
6853                   103.875434                 1079.558114                 1425.956002
6854                   186.741747                 1126.325855                 1350.140621
6855                   110.838370                   81.048516                 1744.936110
6856                   111.294466                   83.765935                 1771.327396
6857                   109.765769                   85.010321                 1770.105751
6858                   105.088099                   85.150381                 1731.712929
6859                   108.086836                   85.911738                 1768.837427
6860                   105.174888                   83.658195                 1724.978638
6861                   105.177881                   85.352093                 1739.801736
6862                   107.029198                   85.525074                 1758.847016
6863                   105.423886                   86.571340                 1748.656690
6864                   104.432685                   87.578102                 1755.390385
6865                   104.543417                   87.380581                 1755.902148
6866                    96.265464                   81.584817                 1631.180393
6867                   104.164535                   86.021273                 1750.491259
6868                   107.099827                   85.483176                 1760.415219
6869                   106.346251                   86.865229                 1765.856634
6870                   102.665763                   86.750906                 1730.183023
6871                   105.466980                   86.416914                 1758.632739
6872                   107.933607                   84.338149                 1760.759987
6873                   108.583035                   85.851883                 1776.417466
6874                   105.226963                   86.658130                 1748.037787
6875                   104.915715                   87.453005                 1764.372228
6876                   104.395576                   85.862657                 1739.753252
6877                   106.127781                   85.683690                 1760.220692
6878                   102.742977                   86.279846                 1728.440047
6879                   103.894588                   86.303788                 1748.683026
6880                   105.471170                   87.113029                 1766.747286
6881                   106.160701                   86.816147                 1763.516308
6882                   103.256533                   87.875582                 1745.096505
6883                    97.674452                   82.853145                 1648.826253
6884                   101.680550                   87.185453                 1719.824523
6885                   100.285330                   82.844765                 1670.235208
6886                   104.523665                   87.373996                 1746.415118
6887                   104.372231                   89.076274                 1763.641398
6888                   106.642533                   91.937944                 1806.957289
6889                   105.609436                   85.475993                 1751.068252
6890                   105.059367                   89.295942                 1781.219618
6891                   106.358821                   88.216755                 1784.318323
6892                   106.900509                   83.913777                 1752.488016
6893                   107.673237                   82.190550                 1745.068397
6894                   108.595604                   84.481801                 1760.742030
6895                   109.798092                   88.364597                 1810.890975
6896                   105.471171                   83.800651                 1732.584419
6897                   105.487930                   84.773295                 1740.181815
6898                   106.556942                   86.206823                 1758.708149
6899                   105.718371                   86.572538                 1756.494706
6900                   107.639120                   88.864985                 1808.891816
6901                    93.880840                   78.052771                 1569.709862
6902                   105.116229                   85.968002                 1741.263998
6903                   102.620872                   86.062572                 1719.866411
6904                   107.079475                   91.089798                 1806.823216
6905                   101.870889                   85.696260                 1719.765848
6906                   100.041119                   88.074301                 1709.289428
6907                   104.526658                   88.159893                 1762.964435
6908                   104.793610                   90.470298                 1780.243385
6909                   101.143648                   88.754853                 1734.549453
6910                   101.769134                   89.457551                 1752.127674
6911                   101.672768                   89.142115                 1744.199871
6912                   105.047395                   91.799679                 1788.842168
6913                   103.764701                   91.438753                 1779.869305
6914                   102.318604                   88.520819                 1745.095907
6915                   102.763326                   90.770172                 1761.494980
6916                   104.212416                   93.323588                 1795.793135
6917                    93.156592                   83.786285                 1611.021199
6918                   103.994545                   94.667334                 1813.169651
6919                   101.837369                   88.353225                 1744.624843
6920                   102.687909                   90.002231                 1758.444180
6921                    99.897466                   90.262002                 1732.839992
6922                   100.544499                   89.707146                 1735.124666
6923                   100.107557                   88.730911                 1726.100318
6924                   103.893388                   92.787886                 1805.091013
6925                    93.158985                   83.167983                 1619.396119
6926                    99.827435                   88.523214                 1726.130835
6927                   105.638762                   92.892632                 1815.082621
6928                   100.782124                   88.297561                 1726.631220
6929                   103.314591                   91.061068                 1779.785504
6930                   100.479257                   89.424631                 1741.978061
6931                   101.219664                   89.310308                 1743.892229
6932                   104.854063                   92.013361                 1805.345980
6933                   103.051827                   91.453118                 1770.839570
6934                   100.801876                   89.532370                 1734.779288
6935                   102.031897                   89.796331                 1753.602503
6936                   106.609611                   93.789859                 1830.971728
6937                   101.386660                   89.295344                 1743.624075
6938                   101.562635                   88.350831                 1745.599281
6939                   105.399940                   91.922980                 1806.440752
6940                   102.622069                   89.402484                 1753.382842
6941                   104.358463                   91.298094                 1788.528520
6942                   103.342124                   90.759398                 1778.256798
6943                   102.082774                   90.303901                 1752.237809
6944                   103.477398                   90.609162                 1762.189315
6945                   104.746325                   91.004205                 1796.543114
6946                   102.146220                   90.586417                 1760.051892
6947                   100.714489                   89.134932                 1742.615523
6948                   101.782900                   90.142891                 1760.023152
6949                   101.630869                   90.146483                 1752.545464
6950                   101.568620                   89.177429                 1744.283073
6951                   100.557667                   89.047544                 1734.934310
6952                   101.078406                   89.966917                 1742.891432
6953                    95.177298                   83.368497                 1630.618952
6954                   105.202418                   92.315629                 1805.009605
6955                   101.764944                   90.828830                 1752.774111
6956                    99.209134                   87.831289                 1705.214498
6957                    99.840604                   89.016419                 1726.554623
6958                   101.159212                   89.566487                 1743.058443
6959                   103.902369                   88.962550                 1763.701248
6960                  1216.870973                 1517.140970                  248.593553
6961                   197.619200                   58.295819                 1743.674944
6962                   196.111454                   60.032812                 1748.884141
6963                   202.699700                   62.245055                 1811.625395
6964                   195.337530                   60.239911                 1750.577425
6965                   198.611003                   61.310718                 1785.165263
6966                   199.698568                   63.105171                 1794.002867
6967                   189.654294                   60.622384                 1706.062638
6968                   189.945190                   61.726710                 1714.418411
6969                   194.543255                   64.184358                 1774.450017
6970                   189.513037                   62.225303                 1730.287767
6971                   192.581207                   61.938597                 1749.104998
6972                   202.243606                   66.607290                 1817.378659
6973                   193.862103                   63.267977                 1758.509416
6974                   194.320593                   62.385116                 1750.247639
6975                   194.252359                   62.831035                 1748.921847
6976                   188.742104                   61.267023                 1704.533938
6977                   192.416006                   62.726888                 1747.947995
6978                   196.040826                   63.792906                 1784.700189
6979                   186.976379                   61.314907                 1704.183182
6980                   193.458680                   63.472083                 1757.732497
6981                   197.116423                   64.719462                 1792.915903
6982                   189.492088                   62.579644                 1731.674618
6983                   188.873187                   62.333042                 1713.372732
6984                   191.287739                   63.750409                 1748.690200
6985                   190.607786                   64.016764                 1748.797934
6986                   193.756161                   64.237629                 1775.577089
6987                   189.818896                   63.148267                 1739.112799
6988                   188.597255                   62.995637                 1730.792345
6989                   196.287430                   65.967440                 1801.298589
6990                   196.276058                   66.225415                 1801.035253
6991                   189.581272                   64.020954                 1740.203954
6992                   191.761193                   64.419588                 1758.449572
6993                   198.515236                   66.050639                 1819.606443
6994                   191.933575                   64.251994                 1758.071884
6995                   192.396853                   64.789492                 1767.172246
6996                   191.029164                   64.382478                 1757.325490
6997                   186.799807                   63.178195                 1721.695577
6998                   187.398957                   63.597779                 1722.659245
6999                   191.460719                   65.039088                 1757.003467
7000                   186.647177                   63.212312                 1712.655673
7001                   196.145574                   66.041062                 1799.830955
7002                   193.040294                   65.861496                 1774.187855
7003                   185.422542                   63.598976                 1704.826625
7004                   188.564334                   64.181366                 1730.605613
7005                   196.073149                   67.582329                 1809.522070
7006                   187.588098                   64.439939                 1730.156682
7007                   189.771011                   64.151438                 1747.975530
7008                   188.380578                   64.277133                 1738.434033
7009                   186.164745                   63.257802                 1711.365791
7010                   187.079330                   63.254211                 1721.296940
7011                   189.736895                   64.283718                 1740.528367
7012                   187.621019                   63.350577                 1722.862152
7013                   189.483708                   64.099962                 1740.295531
7014                   188.873186                   64.131686                 1739.461753
7015                   185.047251                   62.208543                 1705.316241
7016                   188.109436                   64.046093                 1731.887690
7017                   190.178025                   65.159996                 1756.080513
7018                   187.911315                   63.393673                 1730.540964
7019                   187.300196                   62.261215                 1723.600764
7020                   197.449217                   66.635422                 1810.449240
7021                   186.823151                   62.716114                 1714.560845
7022                   186.054014                   62.370152                 1704.392676
7023                   194.073392                   65.657989                 1782.636395
7024                   187.787417                   63.849768                 1714.050287
7025                   188.463179                   64.404625                 1722.418027
7026                   187.130207                   63.913813                 1721.775786
7027                   190.647888                   64.329207                 1749.886699
7028                   193.483222                   64.833785                 1776.577269
7029                   198.244092                   67.004129                 1819.757299
7030                   179.798563                   60.548763                 1652.020118
7031                   192.298091                   65.383255                 1766.248079
7032                   190.981879                   64.165204                 1757.878551
7033                   190.189997                   64.151438                 1748.836247
7034                   183.963875                   62.706537                 1696.229053
7035                   190.953148                   64.921772                 1757.833657
7036                   191.990437                   64.642848                 1757.175246
7037                   184.683334                   62.268398                 1696.885665
7038                   194.552232                   65.592148                 1791.860042
7039                   191.512195                   64.956488                 1757.966538
7040                   186.077955                   63.345789                 1715.103743
7041                   187.855051                   64.201118                 1731.417835
7042                   190.006841                   65.066023                 1747.843854
7043                   187.657530                   63.467295                 1722.367148
7044                   186.415538                   63.797096                 1713.581029
7045                   188.586480                   64.374098                 1731.983468
7046                   188.369806                   63.458915                 1723.339191
7047                   187.212210                   63.660028                 1715.228844
7048                   189.389735                   64.061655                 1739.593434
7049                   189.325092                   64.723652                 1741.216105
7050                   188.793579                   64.491414                 1739.562903
7051                   189.010852                   64.896633                 1739.885523
7052                   188.632569                   63.101581                 1731.096409
7053                   189.243091                   63.988632                 1733.263164
7054                   191.558883                   64.216081                 1749.987855
7055                   191.411640                   63.704919                 1749.627536
7056                   188.976137                   62.970498                 1731.603986
7057                   189.486102                   62.876525                 1740.927002
7058                   195.629623                   66.044055                 1802.248493
7059                   193.668772                   65.641828                 1784.458973
7060                   190.070886                   63.795300                 1742.250393
7061                   195.946256                   65.608310                 1802.380180
7062                   187.522856                   63.178195                 1723.425990
7063                   191.039939                   64.535108                 1759.026563
7064                   189.973322                   61.148510                 1736.357070
7065                  1560.441309                  947.514902                   13.291410
7066                   666.865377                 1800.855661                  215.608637
7067                  1431.743993                 1259.132224                  196.024666
7068                  1097.101629                 1548.019590                  252.199820
7069                  1077.577515                 1595.901830                  147.407407
7070                  1334.042005                 1397.913918                   54.798488
7071                  1020.710438                 1630.196373                   29.691693
7072                   975.752114                 1676.233278                   19.992781
7073                  1122.342499                 1575.587033                   24.354418
7074                   397.986949                  675.390535                  535.516482
7075                    83.293678                   38.885427                 1754.125652
7076                    81.394478                   40.651749                 1743.295472
7077                    80.538551                   40.222588                 1718.755511
7078                    82.941132                   40.616435                 1772.037272
7079                    81.554291                   41.209598                 1761.550065
7080                    79.622769                   41.506479                 1734.898413
7081                    80.938981                   43.224917                 1760.284132
7082                    80.227903                   43.238684                 1758.744056
7083                    78.885355                   43.080666                 1741.334020
7084                    80.197976                   43.494863                 1759.413244
7085                    76.187089                   41.598057                 1741.408842
7086                    81.080239                   40.964192                 1812.112014
7087                    82.771144                   40.123229                 1750.291336
7088                    80.369161                   40.031651                 1765.731539
7089                    84.898991                   38.469434                 1747.104652
7090                    85.027080                   38.725015                 1772.576578
7091                    83.889834                   39.111080                 1754.585333
7092                    83.100347                   39.239769                 1754.507534
7093                    83.727029                   39.634812                 1764.594284
7094                    82.866912                   39.978978                 1761.563243
7095                    80.161464                   40.718787                 1725.041486
7096                    80.845008                   40.648756                 1753.002768
7097                    84.077779                   42.417473                 1813.957354
7098                    82.996199                   39.296032                 1756.665296
7099                    85.113271                   38.581363                 1757.190212
7100                    89.059515                   38.985385                 1837.534844
7101                    84.361492                   41.562144                 1794.812709
7102                    81.257410                   42.187629                 1759.585625
7103                    85.088132                   42.667667                 1832.728484
7104                    82.869904                   41.323323                 1788.051498
7105                    81.117948                   40.823533                 1743.610915
7106                    82.519753                   40.593690                 1754.780461
7107                    82.278537                   42.166680                 1776.491082
7108                    80.815081                   39.867049                 1726.626452
7109                    81.912822                   39.701849                 1744.593130
7110                    81.744031                   40.819343                 1759.862151
7111                    79.664068                   41.201817                 1741.866134
7112                    78.667482                   41.014470                 1715.645443
7113                    81.037741                   41.818324                 1760.827025
7114                    80.106996                   41.601050                 1742.257591
7115                    81.383704                   38.877047                 1737.285431
7116                    84.060422                   40.728962                 1796.840597
7117                    80.609179                   40.390182                 1734.634453
7118                    81.899056                   39.166147                 1747.842662
7119                    86.583910                   40.168719                 1820.139782
7120                    79.747267                   37.115513                 1692.336102
7121                    80.389512                   39.519890                 1717.767900
7122                    82.561052                   42.893919                 1811.781612
7123                    79.143329                   42.488101                 1750.689963
7124                    78.545378                   41.586086                 1732.741837
7125                    77.836096                   42.218155                 1723.997620
7126                    79.209769                   42.665272                 1758.921827
7127                    79.038583                   42.060736                 1742.258186
7128                    79.426444                   42.749070                 1751.078429
7129                    79.872963                   42.467152                 1759.784348
7130                    80.333847                   43.625348                 1784.730723
7131                    81.590204                   44.270585                 1812.119788
7132                    79.861590                   42.850823                 1766.616800
7133                    79.099636                   43.050140                 1749.579658
7134                    77.721174                   42.707171                 1739.831072
7135                    78.899121                   42.613797                 1741.066477
7136                    80.054323                   43.159675                 1775.879967
7137                    78.390353                   42.986095                 1739.105614
7138                   104.958213                   38.945282                 1759.430598
7139                   105.127603                   38.338352                 1767.045961
7140                   103.910150                   37.928345                 1758.787758
7141                   102.814803                   37.263954                 1740.272801
7142                   100.671993                   36.818034                 1696.885075
7143                   108.033565                   40.201041                 1811.743907
7144                   104.861248                   38.615481                 1758.642311
7145                   104.646368                   38.413170                 1758.937402
7146                   104.125030                   37.868490                 1758.587839
7147                   103.757520                   37.257370                 1758.699180
7148                   106.991487                   38.800433                 1821.287789
7149                   100.755191                   36.803668                 1715.292891
7150                   106.793966                   38.841733                 1812.189822
7151                   102.209069                   36.782719                 1741.320254
7152                   102.944690                   36.922780                 1735.632841
7153                   101.617701                   36.036925                 1739.532397
7154                   104.176503                   35.779549                 1791.174118
7155                   100.803672                   36.282930                 1723.595390
7156                   104.183089                   37.225048                 1766.869986
7157                   102.931520                   36.382289                 1749.750839
7158                   104.197456                   38.892609                 1745.143198
7159                   103.348711                   37.227442                 1734.354925
7160                   106.283404                   40.641574                 1757.614596
7161                   105.748300                   39.309799                 1735.945872
7162                   104.115454                   38.273708                 1733.731245
7163                   106.275024                   39.901765                 1771.507560
7164                   104.077147                   38.916551                 1725.947680
7165                   104.965994                   39.409158                 1744.415972
7166                   104.675697                   38.982990                 1752.223454
7167                   108.058705                   41.224562                 1773.604272
7168                   105.718372                   38.471828                 1768.036552
